,X1,X2,X3,Y1,Y2,Y3,V1,V2,V3,alpha,lon,lat,scalarproduct_XY,sun,cluster,id_int,J00,J45,J90,J135,A00,A45,A90,A135
35,-0.5664849954442003,0.5984549818542451,0.5665213011268153,0.3630937237646949,-0.4358746946726313,0.8235145404343072,0.37633307956932066,-0.42372068986738326,0.8239139458706718,0.01797689079619889,2.328757914350994,0.6022782182782033,-0.0,-3.4358291625976562,0.0,2.0,0.0,1.0,1.0,0.67,0.01797689079619889,0.7674212726012494,1.5528194359986978,2.338217599396146
36,-0.5642703050036361,0.5996062957555219,0.567513271194115,-0.12508916794412908,-0.7415603168792816,0.6591213822149492,0.13903605129342955,-0.6085689294569012,0.7812252137126733,0.321315112628995,2.3258432145001633,0.6034824954620793,0.0,-3.3643569946289062,0.0,2.0,0.0,0.33,0.67,1.0,0.321315112628995,0.4640830507684533,1.2494812141659015,2.03487937756335
37,-0.565131747333969,0.5947965030702839,0.5717020448543252,0.04620125551632571,-0.6690668721867178,0.7417647636083812,0.2254670950101374,-0.5552400884869835,0.8005454597989151,0.22078414371937993,2.3306254166506277,0.6085788568779028,0.0,-3.5259017944335938,0.0,2.0,0.33,0.67,1.0,1.0,0.22078414371937993,0.5646140196780683,1.3500121830755167,2.135410346472965
38,-0.5651478054769404,0.5976061547093752,0.5687484873105798,0.49848878714917655,-0.30195460577299343,0.8126083590137497,-0.445982437671389,0.3586742650224407,-0.8200319730957432,3.0639255551392672,2.3282866754529556,0.6049834786187944,0.0,-3.439933776855483,0.0,2.0,0.33,1.0,1.0,0.67,3.0639255551392672,2.278527391741819,1.4931292283443707,0.7077310649469224
39,-0.5643128487461813,0.5969319026909785,0.5702835367514107,-0.4126554128292511,-0.8022508547107293,0.43140361192116206,-0.011958494439309075,-0.6966210235048467,0.7173396294795129,0.5089380072183854,2.328112142527756,0.6068509809184285,0.0,-3.446746826171875,0.0,2.0,0.33,0.0,0.67,1.0,0.5089380072183854,0.2764601561790629,1.0618583195765112,1.8472564829739595
40,-0.5624447488525228,0.5980636776068178,0.5709428535463343,0.2940612069421185,-0.5006842011818596,0.814151912887655,0.34331733944203235,-0.4592557738598699,0.8192785476349399,0.06457718315602803,2.3255116019422846,0.6076538323743458,-0.0,-3.3807220458984375,0.0,2.0,0.0,0.67,1.0,1.0,0.06457718315602803,0.7208209802414203,1.5062191436388686,2.291617307036317
41,-0.5606189458793756,0.6016532147957517,0.5689638008230705,0.7489513284528233,0.6615084063945447,0.03845173439652735,-0.7856970608774108,-0.16949748767958886,-0.5949375851288151,2.379581838253203,2.3209039327170196,0.6052452780065936,-0.0,-3.2393646240234375,0.0,2.0,0.67,1.0,0.67,0.0,2.379581838253203,1.5941836748557545,0.8087855114583061,0.023387348060857856
42,-0.5619771833266674,0.598612389642373,0.570828216179678,0.42708577676150833,-0.3810094259530964,0.8200180221329962,-0.40902421169111985,0.3987175952901071,-0.8208065993012802,3.1162854326990974,2.3246389373162875,0.6075142060341863,0.0,-3.3554153442382812,0.0,2.0,0.0,0.67,1.0,0.33,3.1162854326990974,2.330887269301649,1.5454891059042006,0.7600909425067524
43,-0.5595382158146897,0.6008927796670888,0.570828216179678,0.5037699050718858,-0.30032660127939753,0.8099505017640455,-0.4479064612556649,0.36026295332657443,-0.8182850398399338,3.059213091590372,2.320572320159141,0.6075142060341863,-0.0,-3.2438507080077983,0.0,2.0,0.0,0.67,0.67,0.33,3.059213091590372,2.2738149281929236,1.4884167647954756,0.7030186013980272
44,-0.5588483823145171,0.6027834480381481,0.5695090871581318,0.7821187424521042,0.6113945032849901,0.12036209560338867,-0.7722232759293403,-0.12795933548731503,-0.6223324036032535,2.429672968880394,2.3183906585941476,0.6059085031223514,-0.0,-3.1751937866210938,0.0,2.0,0.67,1.0,0.33,0.0,2.429672968880394,1.644274805482946,0.8588766420854975,0.07347847868804924
